"Sale_Price","Alley","Bedroom_AbvGr","Bldg_Type","Bsmt_Cond","Bsmt_Exposure","Bsmt_Full_Bath","Bsmt_Half_Bath","Bsmt_Qual","Bsmt_Unf_SF","BsmtFin_SF_1","BsmtFin_SF_2","BsmtFin_Type_1","BsmtFin_Type_2","Central_Air","Condition_1","Condition_2","Condition_3","Electrical","Enclosed_Porch","Exter_Cond","Exter_Qual","Exterior_1st","Exterior_2nd","Fence","Fireplace_Qu","Fireplaces","First_Flr_SF","Foundation","Full_Bath","Functional","Garage_Area","Garage_Cars","Garage_Cond","Garage_Finish","Garage_Qual","Garage_Type","Garage_Yr_Blt","Gr_Liv_Area","Half_Bath","Heating","Heating_QC","House_Style","Kitchen_AbvGr","Land_Contour","Land_Slope","Lot_Area","Lot_Area_m2","Lot_Config","Lot_Frontage","Lot_Shape","Low_Qual_Fin_SF","Mas_Vnr_Area","Mas_Vnr_Type","Misc_Feature","Misc_Feature_2","Misc_Val","Mo_Sold","MS_SubClass","MS_Zoning","Neighborhood","Open_Porch_SF","Overall_Cond","Overall_Qual","Paved_Drive","Pool_Area","Pool_QC","Roof_Matl","Roof_Style","Sale_Condition","Sale_Type","Screen_Porch","Second_Flr_SF","Street","Three_season_porch","Total_Bsmt_SF","TotRms_AbvGrd","Utilities","Wood_Deck_SF","Year_Built","Year_Remod_Add","Year_Sold"
146000,NA,3,"TwnhsE","Typical","No",0,0,"Good",498,306,0,"ALQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Typical","Plywood","Brk Cmn",NA,"Typical",1,804,"CBlock",2,"Typ",440,2,"Typical","RFn","Typical","Detchd",1976,1548,1,"GasA","Typical","Two_Story",1,"Lvl","Gtl",2308,214.420124,"FR2",24,"Regular",0,0,"None",NA,"Othr",0,9,"Two_Story_PUD_1946_and_Newer","Residential_Low_Density","Northpark_Villa",0,"Average","Above_Average","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,744,"Pave",0,804,7,"AllPub",108,1976,1976,2009
148500,NA,3,"Twnhs","Typical","No",0,0,"Good",289,566,0,"ALQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Typical","Plywood","Brk Cmn",NA,"Typical",1,855,"CBlock",2,"Typ",440,2,"Typical","Unf","Typical","Attchd",1976,1456,1,"GasA","Typical","Two_Story",1,"Lvl","Gtl",2280,211.81884,"FR2",24,"Regular",0,0,"None",NA,"Othr",0,7,"Two_Story_PUD_1946_and_Newer","Residential_Low_Density","Northpark_Villa",0,"Above_Average","Above_Average","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,601,"Pave",0,855,7,"AllPub",87,1976,1976,2009
123000,NA,2,"Twnhs","Typical","No",0,1,"Good",0,435,622,"ALQ","LwQ","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Typical","Plywood","Brk Cmn",NA,"Fair",1,1055,"CBlock",2,"Typ",440,2,"Typical","RFn","Typical","Attchd",1975,1055,0,"GasA","Typical","One_Story",1,"Lvl","Gtl",2280,211.81884,"FR2",24,"Regular",0,0,"None",NA,"Othr",0,8,"One_Story_PUD_1946_and_Newer","Residential_Low_Density","Northpark_Villa",27,"Average","Good","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,0,"Pave",0,1057,4,"AllPub",0,1975,1975,2009
147000,NA,3,"TwnhsE","Typical","No",0,1,"Typical",103,257,495,"ALQ","Rec","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Typical","Plywood","Brk Cmn",NA,"Fair",1,855,"CBlock",2,"Typ",440,2,"Typical","Unf","Typical","Attchd",1974,1322,1,"GasA","Typical","Two_Story",1,"Lvl","Gtl",2308,214.420124,"Inside",24,"Regular",0,0,"None",NA,"Othr",0,6,"Two_Story_PUD_1946_and_Newer","Residential_Low_Density","Northpark_Villa",0,"Average","Above_Average","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,467,"Pave",0,855,6,"AllPub",260,1974,1974,2009
137900,NA,3,"Twnhs","Typical","No",0,0,"Good",466,389,0,"ALQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Typical","Plywood","Brk Cmn",NA,"Typical",1,855,"CBlock",2,"Typ",440,2,"Typical","Unf","Typical","Attchd",1977,1456,1,"GasA","Typical","Two_Story",1,"Lvl","Gtl",2349,218.229147,"Inside",24,"Regular",0,0,"None",NA,"Othr",0,5,"Two_Story_PUD_1946_and_Newer","Residential_Low_Density","Northpark_Villa",28,"Average","Above_Average","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,601,"Pave",0,855,6,"AllPub",0,1977,1977,2009
147000,NA,3,"TwnhsE","Typical","No",0,1,"Good",484,320,0,"ALQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Typical","Plywood","Brk Cmn",NA,"Typical",1,804,"CBlock",2,"Typ",440,2,"Typical","Unf","Typical","Detchd",1978,1548,1,"GasA","Typical","Two_Story",1,"Lvl","Gtl",2364,219.622692,"Inside",24,"Regular",0,0,"None",NA,"Othr",0,7,"Two_Story_PUD_1946_and_Newer","Residential_Low_Density","Northpark_Villa",0,"Average","Above_Average","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,744,"Pave",0,804,7,"AllPub",108,1978,1978,2009
148500,NA,3,"Twnhs","Typical","No",0,0,"Typical",544,311,0,"ALQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Typical","Plywood","Brk Cmn",NA,"Typical",1,855,"CBlock",2,"Typ",440,2,"Typical","Unf","Typical","Attchd",1978,1441,1,"GasA","Typical","Two_Story",1,"Lvl","Gtl",2289,212.654967,"Inside",24,"Regular",0,0,"None",NA,"Othr",0,4,"Two_Story_PUD_1946_and_Newer","Residential_Low_Density","Northpark_Villa",0,"Above_Average","Above_Average","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,586,"Pave",0,855,7,"AllPub",28,1978,1978,2009
138000,NA,3,"TwnhsE","Typical","No",0,0,"Good",576,279,0,"ALQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Good","Plywood","Brk Cmn",NA,"Typical",1,855,"CBlock",2,"Typ",440,2,"Typical","Fin","Typical","Attchd",1978,1456,1,"GasA","Typical","Two_Story",1,"Lvl","Gtl",2364,219.622692,"Inside",24,"Regular",0,0,"None",NA,"Othr",0,4,"Two_Story_PUD_1946_and_Newer","Residential_Low_Density","Northpark_Villa",0,"Average","Above_Average","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,601,"Pave",0,855,6,"AllPub",147,1978,1978,2009
128500,NA,2,"TwnhsE","Typical","No",0,1,"Typical",300,536,0,"ALQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Typical","Plywood","Brk Cmn",NA,NA,0,836,"CBlock",1,"Typ",345,1,"Typical","Unf","Typical","Attchd",1976,836,0,"GasA","Typical","One_Story",1,"Lvl","Gtl",2104,195.467912,"Inside",24,"Regular",0,0,"None",NA,"Othr",0,10,"One_Story_PUD_1946_and_Newer","Residential_Low_Density","Northpark_Villa",20,"Above_Average","Good","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,0,"Pave",0,836,5,"AllPub",150,1976,1976,2009
100000,NA,3,"OneFam","Typical","No",0,0,"Typical",460,432,0,"BLQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Typical","HdBoard","HdBoard","Good_Wood",NA,0,892,"CBlock",1,"Typ",288,1,"Typical","RFn","Typical","Attchd",1967,892,0,"GasA","Typical","One_Story",1,"Lvl","Gtl",7150,664.25645,"Inside",65,"Regular",0,60,"BrkFace",NA,"Othr",0,7,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density","North_Ames",0,"Average","Average","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,0,"Pave",0,892,5,"AllPub",0,1967,1967,2009
148800,NA,3,"OneFam","Typical","No",0,1,"Typical",220,644,0,"BLQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Good","HdBoard","HdBoard",NA,"Typical",1,1120,"PConc",1,"Typ",656,2,"Typical","RFn","Typical","Attchd",1966,1120,0,"GasA","Excellent","One_Story",1,"Lvl","Gtl",10710,994.99113,"Inside",NA,"Regular",0,165,"BrkFace","Shed","Othr",1200,7,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density","North_Ames",162,"Good","Average","Paved",0,NA,"CompShg","Hip","Normal","WD ",0,0,"Pave",0,864,5,"AllPub",0,1966,2004,2009
337500,NA,3,"OneFam","Typical","Gd",1,0,"Excellent",528,1172,0,"GLQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Excellent","CemntBd","CmentBd",NA,"Good",1,1718,"PConc",2,"Typ",786,3,"Typical","Fin","Typical","Attchd",2008,1718,0,"GasA","Excellent","One_Story",1,"Lvl","Gtl",12456,1157.199768,"FR2",96,"Regular",0,230,"Stone",NA,"Othr",0,7,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density","Northridge_Heights",48,"Average","Very_Excellent","Paved",0,NA,"CompShg","Hip","Normal","WD ",0,0,"Pave",0,1700,7,"AllPub",216,2006,2007,2009
462000,NA,4,"OneFam","Typical","No",1,0,"Excellent",416,1360,0,"GLQ","Unf","Y","PosN","Norm","Norm","SBrkr",0,"Typical","Excellent","VinylSd","VinylSd",NA,"Good",3,1794,"PConc",3,"Typ",754,3,"Typical","Fin","Typical","BuiltIn",2007,2772,1,"GasA","Excellent","Two_Story",1,"Lvl","Gtl",14257,1324.518071,"Inside",110,"Regular",0,726,"Stone",NA,"Othr",0,6,"Two_Story_1946_and_Newer","Residential_Low_Density","Northridge_Heights",64,"Average","Excellent","Paved",0,NA,"CompShg","Hip","Normal","WD ",0,978,"Pave",0,1776,10,"AllPub",135,2007,2007,2009
485000,NA,4,"OneFam","Typical","No",0,0,"Excellent",1926,0,0,"Unf","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Excellent","VinylSd","VinylSd",NA,"Good",2,1966,"PConc",3,"Typ",820,3,"Typical","Fin","Typical","BuiltIn",2009,3140,1,"GasA","Excellent","Two_Story",1,"Lvl","Gtl",13518,1255.862754,"Inside",104,"Regular",0,860,"Stone",NA,"Othr",0,7,"Two_Story_1946_and_Newer","Residential_Low_Density","Northridge_Heights",78,"Average","Excellent","Paved",0,NA,"CompShg","Hip","Partial","New",0,1174,"Pave",0,1926,11,"AllPub",144,2008,2009,2009
555000,NA,2,"OneFam","Typical","Gd",1,0,"Excellent",788,1767,539,"GLQ","ALQ","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Excellent","VinylSd","VinylSd",NA,"Good",2,2402,"PConc",2,"Typ",672,3,"Typical","Fin","Typical","Attchd",2008,2402,0,"GasA","Excellent","One_Story",1,"Lvl","Gtl",15431,1433.586193,"Inside",105,"Regular",0,200,"Stone",NA,"Othr",0,4,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density","Northridge_Heights",72,"Average","Very_Excellent","Paved",0,NA,"CompShg","Hip","Normal","WD ",170,0,"Pave",0,3094,10,"AllPub",0,2008,2008,2009
325000,NA,2,"OneFam","Typical","No",1,0,"Excellent",80,1572,0,"GLQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Good","VinylSd","VinylSd",NA,"Excellent",2,1652,"PConc",2,"Typ",840,2,"Typical","Fin","Typical","Attchd",2006,1652,0,"GasA","Excellent","One_Story",1,"Lvl","Gtl",13173,1223.811219,"Corner",108,"Slightly_Irregular",0,300,"Stone",NA,"Othr",0,11,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density","Northridge_Heights",102,"Average","Excellent","Paved",0,NA,"CompShg","Hip","Normal","WD ",0,0,"Pave",0,1652,6,"AllPub",404,2006,2007,2009
256300,NA,3,"OneFam","Typical","No",0,0,"Good",1566,0,0,"Unf","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Good","VinylSd","VinylSd",NA,"Good",1,1600,"PConc",2,"Typ",890,3,"Typical","RFn","Typical","Attchd",2007,1600,0,"GasA","Excellent","One_Story",1,"Lvl","Gtl",14230,1322.00969,"Corner",110,"Regular",0,640,"Stone",NA,"Othr",0,7,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density","Northridge_Heights",56,"Average","Very_Good","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,0,"Pave",0,1566,7,"AllPub",0,2007,2007,2009
253293,NA,3,"OneFam","Typical","No",0,0,"Excellent",2042,0,0,"Unf","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Excellent","VinylSd","VinylSd",NA,"Good",1,2042,"PConc",2,"Typ",1390,3,"Typical","RFn","Typical","Attchd",2009,2042,1,"GasA","Excellent","One_Story",1,"Lvl","Gtl",12704,1180.239712,"Inside",98,"Regular",0,306,"BrkFace",NA,"Othr",0,8,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density","Northridge_Heights",90,"Average","Very_Good","Paved",0,NA,"CompShg","Hip","Partial","New",0,0,"Pave",0,2042,8,"AllPub",0,2008,2009,2009
398800,NA,3,"OneFam","Typical","No",1,0,"Excellent",379,986,0,"GLQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Good","VinylSd","VinylSd",NA,"Good",1,1365,"PConc",2,"Typ",864,3,"Typical","RFn","Typical","Attchd",2009,2690,1,"GasA","Excellent","Two_Story",1,"Lvl","Gtl",12350,1147.35205,"Inside",95,"Regular",0,0,"None",NA,"Othr",0,7,"Two_Story_1946_and_Newer","Residential_Low_Density","Northridge_Heights",197,"Average","Excellent","Paved",0,NA,"CompShg","Gable","Partial","New",0,1325,"Pave",0,1365,8,"AllPub",0,2009,2009,2009
335000,NA,3,"OneFam","Typical","Av",1,0,"Excellent",168,936,0,"GLQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Excellent","VinylSd","VinylSd",NA,"Good",1,1130,"PConc",2,"Typ",836,3,"Typical","Fin","Typical","Attchd",2008,2184,1,"GasA","Excellent","Two_Story",1,"Lvl","Gtl",11308,1050.547124,"Inside",96,"Slightly_Irregular",0,154,"Stone",NA,"Othr",0,7,"Two_Story_1946_and_Newer","Residential_Low_Density","Northridge_Heights",102,"Average","Excellent","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,1054,"Pave",0,1104,10,"AllPub",0,2008,2008,2009
404000,NA,3,"OneFam","Typical","Av",1,0,"Excellent",788,1232,0,"GLQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Excellent","VinylSd","VinylSd",NA,"Good",1,2020,"PConc",2,"Typ",896,3,"Typical","RFn","Typical","Attchd",2008,2020,0,"GasA","Excellent","One_Story",1,"Lvl","Gtl",12350,1147.35205,"Inside",95,"Regular",0,450,"Stone",NA,"Othr",0,5,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density","Northridge_Heights",98,"Average","Excellent","Paved",0,NA,"CompShg","Hip","Normal","WD ",0,0,"Pave",0,2020,7,"AllPub",192,2008,2008,2009
402861,NA,3,"OneFam","Typical","No",1,0,"Excellent",570,1436,0,"GLQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Excellent","CemntBd","CmentBd",NA,"Good",1,2020,"CBlock",2,"Typ",900,3,"Typical","Fin","Typical","Attchd",2009,2020,1,"GasA","Excellent","One_Story",1,"Lvl","Gtl",12220,1135.27466,"Inside",94,"Regular",0,305,"BrkFace",NA,"Othr",0,9,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density","Northridge_Heights",54,"Average","Very_Excellent","Paved",0,NA,"CompShg","Hip","Partial","New",0,0,"Pave",0,2006,9,"AllPub",156,2009,2009,2009
451950,NA,3,"OneFam","Typical","Gd",1,0,"Excellent",384,1338,0,"GLQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Excellent","CemntBd","CmentBd",NA,"Good",1,1728,"PConc",2,"Typ",842,3,"Typical","RFn","Typical","BuiltIn",2008,2296,1,"GasA","Excellent","Two_Story",1,"Lvl","Gtl",13478,1252.146634,"Corner",97,"Slightly_Irregular",0,420,"Stone",NA,"Othr",0,6,"Two_Story_1946_and_Newer","Residential_Low_Density","Northridge_Heights",274,"Average","Very_Excellent","Paved",0,NA,"CompShg","Gable","Normal","ConLI",0,568,"Pave",0,1722,10,"AllPub",382,2008,2008,2009
610000,NA,2,"OneFam","Typical","Gd",2,0,"Excellent",342,2288,0,"GLQ","Unf","Y","PosA","PosA","PosA","SBrkr",0,"Typical","Excellent","VinylSd","VinylSd",NA,"Good",2,2674,"PConc",2,"Typ",762,3,"Typical","Fin","Typical","Attchd",2007,2674,1,"GasA","Excellent","One_Story",1,"Lvl","Gtl",13693,1272.120779,"Inside",105,"Regular",0,472,"Stone",NA,"Othr",0,3,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density","Northridge_Heights",50,"Average","Very_Excellent","Paved",0,NA,"CompShg","Hip","Normal","WD ",0,0,"Pave",0,2630,8,"AllPub",360,2007,2007,2009
582933,NA,4,"OneFam","Typical","Gd",0,0,"Excellent",1734,0,0,"Unf","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Excellent","VinylSd","VinylSd",NA,"Good",1,1734,"PConc",3,"Typ",1020,3,"Typical","RFn","Typical","BuiltIn",2009,2822,1,"GasA","Excellent","Two_Story",1,"Lvl","Gtl",13891,1290.515573,"Inside",107,"Regular",0,424,"Stone",NA,"Othr",0,1,"Two_Story_1946_and_Newer","Residential_Low_Density","Northridge_Heights",170,"Average","Excellent","Paved",0,NA,"CompShg","Hip","Partial","New",192,1088,"Pave",0,1734,12,"AllPub",52,2008,2009,2009
360000,NA,3,"OneFam","Typical","No",0,0,"Excellent",1736,0,0,"Unf","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Excellent","VinylSd","VinylSd",NA,"Good",1,1736,"PConc",2,"Typ",834,3,"Typical","RFn","Typical","Attchd",2008,1736,0,"GasA","Excellent","One_Story",1,"Lvl","Gtl",11578,1075.630934,"Inside",95,"Regular",0,302,"Stone",NA,"Othr",0,7,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density","Northridge_Heights",90,"Average","Excellent","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,0,"Pave",0,1736,7,"AllPub",319,2008,2008,2009
296000,NA,3,"OneFam","Typical","Gd",1,0,"Excellent",251,1531,0,"GLQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Good","VinylSd","VinylSd",NA,"Good",2,1782,"PConc",2,"Typ",932,3,"Typical","Fin","Typical","Attchd",2004,1782,0,"GasA","Excellent","One_Story",1,"Lvl","Gtl",16870,1567.27361,"FR3",129,"Slightly_Irregular",0,238,"BrkFace",NA,"Othr",0,4,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density","Northridge_Heights",82,"Average","Very_Good","Paved",0,NA,"CompShg","Hip","Normal","WD ",0,0,"Pave",0,1782,7,"AllPub",99,2004,2005,2009
409900,NA,5,"OneFam","Typical","Av",1,0,"Excellent",278,1230,0,"GLQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Good","VinylSd","VinylSd",NA,"Good",1,1508,"PConc",2,"Typ",640,3,"Typical","Fin","Typical","BuiltIn",2007,2520,1,"GasA","Excellent","Two_Story",1,"Lvl","Gtl",23303,2164.918609,"CulDSac",59,"Irregular",0,20,"Stone",NA,"Othr",0,6,"Two_Story_1946_and_Newer","Residential_Low_Density","Northridge_Heights",273,"Average","Very_Good","Paved",0,NA,"CompShg","Gable","Family","WD ",0,1012,"Pave",0,1508,10,"AllPub",192,2007,2007,2009
255500,NA,3,"OneFam","Typical","Av",0,0,"Excellent",1709,0,0,"Unf","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Good","VinylSd","VinylSd",NA,"Good",1,1717,"PConc",2,"Typ",908,3,"Typical","RFn","Typical","Attchd",2006,1717,0,"GasA","Excellent","One_Story",1,"Lvl","Gtl",11146,1035.496838,"Inside",87,"Slightly_Irregular",0,250,"Stone",NA,"Othr",0,7,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density","Northridge_Heights",39,"Average","Very_Good","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,0,"Pave",0,1709,7,"AllPub",169,2006,2006,2009
335000,NA,3,"OneFam","Typical","Mn",1,0,"Excellent",724,1015,0,"GLQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Excellent","VinylSd","VinylSd",NA,"Good",1,1743,"PConc",2,"Typ",927,3,"Typical","RFn","Typical","Attchd",2008,1743,0,"GasA","Excellent","One_Story",1,"Lvl","Gtl",10367,963.125401,"Inside",87,"Slightly_Irregular",0,284,"Stone",NA,"Othr",0,6,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density","Northridge_Heights",45,"Average","Excellent","Paved",0,NA,"CompShg","Hip","Normal","ConLI",0,0,"Pave",0,1739,8,"AllPub",168,2008,2008,2009
274900,NA,3,"OneFam","Typical","Av",1,0,"Excellent",625,1088,0,"GLQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Good","VinylSd","VinylSd",NA,"Good",1,1713,"PConc",2,"Typ",856,3,"Typical","Fin","Typical","Attchd",2004,1713,0,"GasA","Excellent","One_Story",1,"Lvl","Gtl",9591,891.032673,"Inside",76,"Regular",0,262,"BrkFace",NA,"Othr",0,1,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density","Northridge_Heights",26,"Average","Very_Good","Paved",0,NA,"CompShg","Hip","Normal","WD ",170,0,"Pave",0,1713,7,"AllPub",0,2004,2005,2009
300000,NA,2,"OneFam","Good","Av",1,0,"Excellent",467,1037,0,"GLQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Good","VinylSd","VinylSd",NA,"Good",1,1531,"PConc",2,"Typ",700,3,"Typical","Fin","Typical","Attchd",2006,1531,0,"GasA","Excellent","One_Story",1,"Lvl","Gtl",10872,1010.041416,"Inside",77,"Slightly_Irregular",0,122,"Stone",NA,"Othr",0,2,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density","Northridge_Heights",52,"Average","Excellent","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,0,"Pave",0,1504,6,"AllPub",184,2006,2006,2009
324000,NA,3,"OneFam","Typical","No",1,0,"Excellent",632,1142,0,"GLQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Excellent","VinylSd","VinylSd",NA,"Good",1,1808,"PConc",2,"Typ",850,3,"Typical","Fin","Typical","Attchd",2008,1808,0,"GasA","Excellent","One_Story",1,"Lvl","Gtl",13514,1255.491142,"Corner",102,"Slightly_Irregular",0,285,"None",NA,"Othr",0,3,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density","Northridge_Heights",26,"Average","Excellent","Paved",0,NA,"CompShg","Hip","Normal","WD ",0,0,"Pave",0,1774,7,"AllPub",200,2008,2008,2009
350000,NA,4,"OneFam","Typical","No",1,0,"Excellent",292,1170,0,"GLQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Good","VinylSd","VinylSd",NA,"Good",1,1462,"PConc",2,"Typ",738,3,"Typical","Fin","Typical","Attchd",2004,2224,1,"GasA","Excellent","Two_Story",1,"Lvl","Gtl",8834,820.705102,"Inside",74,"Regular",0,216,"Stone",NA,"Othr",0,6,"Two_Story_1946_and_Newer","Residential_Low_Density","Northridge_Heights",0,"Average","Excellent","Paved",0,NA,"CompShg","Hip","Normal","WD ",0,762,"Pave",0,1462,10,"AllPub",184,2004,2005,2009
280000,NA,3,"OneFam","Typical","Mn",1,0,"Excellent",797,1039,0,"GLQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Good","MetalSd","MetalSd",NA,"Good",1,1836,"PConc",2,"Typ",862,3,"Typical","Fin","Typical","Attchd",2004,1836,0,"GasA","Excellent","One_Story",1,"Lvl","Gtl",11362,1055.563886,"Inside",107,"Slightly_Irregular",0,42,"Stone",NA,"Othr",0,3,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density","Northridge_Heights",185,"Average","Very_Good","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,0,"Pave",0,1836,7,"AllPub",125,2004,2005,2009
284000,NA,3,"OneFam","Typical","No",1,0,"Good",1603,1124,479,"GLQ",NA,"Y","Norm","Norm","Norm","SBrkr",0,"Typical","Good","VinylSd","VinylSd",NA,"Good",1,1629,"PConc",2,"Typ",880,3,"Typical","RFn","Typical","Attchd",2003,1629,0,"GasA","Excellent","One_Story",1,"Lvl","Gtl",10655,989.881465,"Inside",85,"Slightly_Irregular",0,296,"BrkFace",NA,"Othr",0,10,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density","Northridge_Heights",0,"Average","Very_Good","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,0,"Pave",0,3206,7,"AllPub",0,2003,2004,2009
269500,NA,3,"OneFam","Typical","No",1,0,"Good",498,1262,0,"ALQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Good","VinylSd","VinylSd",NA,"Good",1,1760,"PConc",2,"Typ",583,2,"Typical","Fin","Typical","Attchd",2003,1760,0,"GasA","Excellent","One_Story",1,"Lvl","Gtl",12878,1196.404834,"Corner",90,"Slightly_Irregular",0,418,"BrkFace",NA,"Othr",0,6,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density","Northridge_Heights",190,"Average","Good","Paved",0,NA,"CompShg","Hip","Normal","WD ",0,0,"Pave",0,1760,8,"AllPub",165,2003,2004,2009
233170,NA,3,"OneFam","Typical","No",0,0,"Good",1502,0,0,"Unf","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Good","VinylSd","VinylSd",NA,NA,0,1502,"PConc",2,"Typ",644,2,"Typical","RFn","Typical","Attchd",2009,1502,0,"GasA","Excellent","One_Story",1,"Lvl","Gtl",9541,886.387523,"Inside",79,"Slightly_Irregular",0,268,"Stone",NA,"Othr",0,9,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density","Northridge_Heights",114,"Average","Good","Paved",0,NA,"CompShg","Gable","Partial","New",0,0,"Pave",0,1502,7,"AllPub",0,2009,2009,2009
386250,NA,3,"OneFam","Typical","Gd",0,0,"Excellent",2336,56,0,"GLQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Excellent","VinylSd","VinylSd",NA,"Excellent",1,2392,"PConc",2,"Typ",968,3,"Typical","Fin","Typical","Attchd",2003,2392,0,"GasA","Excellent","One_Story",1,"Lvl","Gtl",13472,1251.589216,"Inside",103,"Regular",0,922,"BrkFace",NA,"Othr",0,6,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density","Northridge_Heights",105,"Average","Very_Excellent","Paved",0,NA,"CompShg","Hip","Normal","WD ",0,0,"Pave",0,2392,8,"AllPub",248,2003,2003,2009
445000,NA,3,"OneFam","Typical","No",2,0,"Excellent",480,1972,0,"GLQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Good","VinylSd","VinylSd","Minimum_Privacy","Good",1,2452,"PConc",2,"Typ",886,3,"Typical","Fin","Typical","Attchd",2003,2452,0,"GasA","Excellent","One_Story",1,"Lvl","Gtl",15274,1419.000422,"Corner",110,"Slightly_Irregular",0,724,"BrkFace",NA,"Othr",0,7,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density","Northridge_Heights",116,"Average","Excellent","Paved",0,NA,"CompShg","Hip","Normal","WD ",0,0,"Pave",0,2452,10,"AllPub",0,2003,2003,2009
